time,x,y,z,roll,pitch,yaw,linx,liny,linz,angx,angy,angz,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1762203443.282111,0.096192,0.347441,1.387150,0.074639,-0.098695,-2.586407,-0.571317,-0.488301,0.222679,0.000000,0.000000,0.000000,-1.000000,1.000000,-0.092006,0.760586
1762203443.315524,0.110144,0.391235,1.400769,0.074639,-0.098695,-2.586407,-0.571317,-0.488301,0.222679,0.000000,0.000000,0.000000,-1.000000,0.930519,-0.050856,0.760586
1762203443.348797,0.110144,0.391235,1.400769,0.074639,-0.098695,-2.586407,-0.571317,-0.488301,0.222679,0.000000,0.000000,0.000000,-1.000000,-0.668515,0.258248,0.760586
1762203443.382115,0.133776,0.450830,1.419760,0.074639,-0.098695,-2.586407,-0.726318,-0.538616,0.267872,0.000000,0.000000,0.000000,-1.000000,-0.668515,0.258248,0.760586
1762203443.415492,0.133776,0.450830,1.419760,0.074639,-0.098695,-2.586407,-0.726318,-0.538616,0.267872,0.000000,0.000000,0.000000,-1.000000,1.000000,-0.174424,0.760586
1762203443.448786,0.153969,0.501753,1.435989,0.019403,-0.101684,-2.567322,-0.736465,-0.524657,0.267872,0.000000,0.000000,0.000000,-1.000000,1.000000,-0.134534,0.760316
1762203443.482093,0.153969,0.501753,1.435989,0.019403,-0.101684,-2.567322,-0.736465,-0.524657,0.267872,0.000000,0.000000,0.000000,-1.000000,-0.154059,0.235697,0.760548
1762203443.515625,0.176793,0.559310,1.454331,0.019403,-0.101684,-2.567322,-0.736465,-0.524657,0.267872,0.000000,0.000000,0.000000,-1.000000,1.000000,-0.208887,0.760548
1762203443.548962,0.176793,0.559310,1.454331,0.019403,-0.101684,-2.567322,-0.736465,-0.524657,0.267872,0.000000,0.000000,0.000000,-1.000000,0.001281,0.210798,0.760548
1762203443.582191,0.214642,0.616811,1.463808,-0.019783,-0.080099,-2.532788,-0.867992,-0.346541,0.128665,0.000000,0.000000,0.000000,-1.000000,0.001281,0.210798,0.760548
1762203443.615442,0.233418,0.645336,1.468510,-0.019783,-0.080099,-2.532788,-0.867992,-0.346541,0.128665,0.000000,0.000000,0.000000,-1.000000,1.000000,-0.096032,0.760019
1762203443.648808,0.233418,0.645336,1.468510,-0.019783,-0.080099,-2.532788,-0.867992,-0.346541,0.128665,0.000000,0.000000,0.000000,-1.000000,1.000000,0.006420,0.760473
1762203443.682108,0.233418,0.645336,1.468510,-0.019783,-0.080099,-2.532788,-0.867992,-0.346541,0.128665,0.000000,0.000000,0.000000,-1.000000,0.886243,0.114267,0.760473
1762203443.715459,0.283280,0.721088,1.480994,-0.019783,-0.080099,-2.532788,-0.867992,-0.346541,0.128665,0.000000,0.000000,0.000000,-1.000000,0.886243,0.114267,0.760473
1762203443.748765,0.283280,0.721088,1.480994,-0.019783,-0.080099,-2.532788,-0.867992,-0.346541,0.128665,0.000000,0.000000,0.000000,-0.498693,1.000000,-0.189010,0.760473
1762203443.782123,0.318520,0.763419,1.476528,-0.019783,-0.080099,-2.532788,-0.922110,-0.252974,-0.077538,0.000000,0.000000,0.000000,-1.000000,1.000000,0.091346,0.760473
1762203443.815438,0.318520,0.763419,1.476528,-0.019783,-0.080099,-2.532788,-0.922110,-0.252974,-0.077538,0.000000,0.000000,0.000000,-1.000000,1.000000,-0.011078,0.760473
1762203443.848766,0.359647,0.812822,1.471315,-0.064764,-0.088424,-2.509570,-0.927735,-0.231498,-0.077538,0.000000,0.000000,0.000000,-1.000000,1.000000,-0.011078,0.760473
1762203443.882241,0.359647,0.812822,1.471315,-0.064764,-0.088424,-2.509570,-0.927735,-0.231498,-0.077538,0.000000,0.000000,0.000000,-1.000000,1.000000,0.115086,0.760086
1762203443.915443,0.403573,0.865587,1.465748,-0.064764,-0.088424,-2.509570,-0.927735,-0.231498,-0.077538,0.000000,0.000000,0.000000,-1.000000,1.000000,-0.003985,0.760418
1762203443.948765,0.403573,0.865587,1.465748,-0.064764,-0.088424,-2.509570,-0.927735,-0.231498,-0.077538,0.000000,0.000000,0.000000,-0.363091,1.000000,0.131342,0.760418
1762203443.982070,0.453098,0.905059,1.462989,-0.065416,-0.073794,-2.484879,-1.026591,-0.016630,-0.044718,0.000000,0.000000,0.000000,-1.000000,1.000000,0.003588,0.760418
1762203444.015459,0.486974,0.932058,1.461103,-0.065416,-0.073794,-2.484879,-1.026591,-0.016630,-0.044718,0.000000,0.000000,0.000000,-1.000000,1.000000,0.071338,0.760355
1762203444.048775,0.486974,0.932058,1.461103,-0.065416,-0.073794,-2.484879,-1.026591,-0.016630,-0.044718,0.000000,0.000000,0.000000,-1.000000,1.000000,0.028117,0.760355
1762203444.082082,0.547874,0.980595,1.457711,-0.065416,-0.073794,-2.484879,-1.026591,-0.016630,-0.044718,0.000000,0.000000,0.000000,1.000000,1.000000,0.110424,0.760355
1762203444.115458,0.547874,0.980595,1.457711,-0.065416,-0.073794,-2.484879,-1.026591,-0.016630,-0.044718,0.000000,0.000000,0.000000,-1.000000,1.000000,0.032728,0.760355
1762203444.148758,0.602333,1.015732,1.458781,-0.065416,-0.073794,-2.484879,-1.199765,0.100677,0.019872,0.000000,0.000000,0.000000,0.876362,1.000000,0.042515,0.760355
1762203444.182098,0.602333,1.015732,1.458781,-0.065416,-0.073794,-2.484879,-1.199765,0.100677,0.019872,0.000000,0.000000,0.000000,-1.000000,1.000000,0.067120,0.760355
1762203444.215486,0.674101,1.062038,1.460190,-0.072773,-0.086916,-2.459545,-1.196830,0.131036,0.019872,0.000000,0.000000,0.000000,1.000000,1.000000,0.032953,0.759865
1762203444.248932,0.674101,1.062038,1.460190,-0.072773,-0.086916,-2.459545,-1.196830,0.131036,0.019872,0.000000,0.000000,0.000000,-1.000000,1.000000,0.065204,0.760286
1762203444.282236,0.736633,1.102384,1.461419,-0.072773,-0.086916,-2.459545,-1.196830,0.131036,0.019872,0.000000,0.000000,0.000000,1.000000,1.000000,0.035411,0.760286
1762203444.315480,0.736633,1.102384,1.461419,-0.072773,-0.086916,-2.459545,-1.196830,0.131036,0.019872,0.000000,0.000000,0.000000,-1.000000,1.000000,0.063534,0.760286
1762203444.348823,0.802548,1.144912,1.462713,-0.072773,-0.086916,-2.459545,-1.196830,0.131036,0.019872,0.000000,0.000000,0.000000,1.000000,1.000000,0.032088,0.760286
1762203444.382163,0.802548,1.144912,1.462713,-0.072773,-0.086916,-2.459545,-1.196830,0.131036,0.019872,0.000000,0.000000,0.000000,-1.000000,1.000000,0.061773,0.760286
1762203444.415537,0.802548,1.144912,1.462713,-0.072773,-0.086916,-2.459545,-1.196830,0.131036,0.019872,0.000000,0.000000,0.000000,-1.000000,1.000000,0.061773,0.760286
1762203444.448792,0.903768,1.200626,1.465216,-0.068816,0.014939,-2.436970,-1.129699,0.230710,0.024972,0.000000,0.000000,0.000000,1.000000,1.000000,0.003497,0.759813
1762203444.482107,0.965297,1.234494,1.466737,-0.068816,0.014939,-2.436970,-1.129699,0.230710,0.024972,0.000000,0.000000,0.000000,-1.000000,1.000000,0.061201,0.760219
1762203444.515489,0.965297,1.234494,1.466737,-0.068816,0.014939,-2.436970,-1.129699,0.230710,0.024972,0.000000,0.000000,0.000000,1.000000,1.000000,0.024322,0.760219
1762203444.548788,0.997857,1.246910,1.467389,-0.068816,0.014939,-2.436970,-0.898051,0.317976,0.017817,0.000000,0.000000,0.000000,1.000000,1.000000,0.039325,0.760219
1762203444.582092,0.997857,1.246910,1.467389,-0.068816,0.014939,-2.436970,-0.898051,0.317976,0.017817,0.000000,0.000000,0.000000,-0.292766,1.000000,0.054275,0.760219
1762203444.615465,1.058467,1.270023,1.468602,-0.070045,0.034749,-2.409142,-0.888855,0.342841,0.017817,0.000000,0.000000,0.000000,1.000000,0.837457,0.024916,0.759596
1762203444.648823,1.058467,1.270023,1.468602,-0.070045,0.034749,-2.409142,-0.888855,0.342841,0.017817,0.000000,0.000000,0.000000,0.115094,1.000000,0.052625,0.760131
1762203444.682123,1.116170,1.292028,1.469757,-0.070045,0.034749,-2.409142,-0.888855,0.342841,0.017817,0.000000,0.000000,0.000000,1.000000,0.812032,0.024592,0.760131
1762203444.715415,1.174078,1.314111,1.470916,-0.070045,0.034749,-2.409142,-0.888855,0.342841,0.017817,0.000000,0.000000,0.000000,0.382066,1.000000,0.051054,0.760131
1762203444.748887,1.174078,1.314111,1.470916,-0.070045,0.034749,-2.409142,-0.888855,0.342841,0.017817,0.000000,0.000000,0.000000,1.000000,0.725884,0.023019,0.760131
1762203444.782090,1.174078,1.314111,1.470916,-0.070045,0.034749,-2.409142,-0.888855,0.342841,0.017817,0.000000,0.000000,0.000000,0.646487,1.000000,0.049477,0.760131
1762203444.815472,1.243180,1.332787,1.471979,-0.074999,0.031735,-2.386017,-0.925139,0.495387,0.015590,0.000000,0.000000,0.000000,1.000000,0.100222,0.022397,0.759570
1762203444.848763,1.309031,1.350584,1.472993,-0.074999,0.031735,-2.386017,-0.925139,0.495387,0.015590,0.000000,0.000000,0.000000,1.000000,1.000000,0.046794,0.760051
1762203444.882165,1.309031,1.350584,1.472993,-0.074999,0.031735,-2.386017,-0.925139,0.495387,0.015590,0.000000,0.000000,0.000000,1.000000,0.157703,0.022169,0.760051
1762203444.915683,1.309031,1.350584,1.472993,-0.074999,0.031735,-2.386017,-0.925139,0.495387,0.015590,0.000000,0.000000,0.000000,1.000000,1.000000,0.045416,0.760051
1762203444.948834,1.394838,1.352168,1.473806,-0.074999,0.031735,-2.386017,-0.739797,0.671593,0.009468,0.000000,0.000000,0.000000,1.000000,-1.000000,0.022296,0.760051
1762203444.982107,1.442097,1.353041,1.474254,-0.047197,0.064643,-2.359113,-0.721463,0.691251,0.009468,0.000000,0.000000,0.000000,1.000000,1.000000,0.040912,0.760051
1762203445.015448,1.442097,1.353041,1.474254,-0.047197,0.064643,-2.359113,-0.721463,0.691251,0.009468,0.000000,0.000000,0.000000,1.000000,-0.068425,0.030049,0.759349
1762203445.048813,1.442097,1.353041,1.474254,-0.047197,0.064643,-2.359113,-0.721463,0.691251,0.009468,0.000000,0.000000,0.000000,1.000000,1.000000,0.040302,0.759952
1762203445.082127,1.519070,1.354462,1.474983,-0.047197,0.064643,-2.359113,-0.721463,0.691251,0.009468,0.000000,0.000000,0.000000,1.000000,-1.000000,0.022610,0.759952
1762203445.115426,1.567412,1.346140,1.475734,-0.047197,0.064643,-2.359113,-0.532873,0.749864,0.014072,0.000000,0.000000,0.000000,1.000000,1.000000,0.039310,0.759952
1762203445.148812,1.567412,1.346140,1.475734,-0.047197,0.064643,-2.359113,-0.532873,0.749864,0.014072,0.000000,0.000000,0.000000,1.000000,-0.858957,0.023710,0.759952
1762203445.182102,1.629531,1.335445,1.476698,-0.015510,0.071371,-2.333091,-0.513182,0.763476,0.014072,0.000000,0.000000,0.000000,1.000000,1.000000,0.040843,0.759952
1762203445.215457,1.629531,1.335445,1.476698,-0.015510,0.071371,-2.333091,-0.513182,0.763476,0.014072,0.000000,0.000000,0.000000,1.000000,-1.000000,0.017376,0.759215
1762203445.248738,1.690668,1.324919,1.477647,-0.015510,0.071371,-2.333091,-0.513182,0.763476,0.014072,0.000000,0.000000,0.000000,1.000000,1.000000,0.039531,0.759848
1762203445.282086,1.690668,1.324919,1.477647,-0.015510,0.071371,-2.333091,-0.513182,0.763476,0.014072,0.000000,0.000000,0.000000,1.000000,-1.000000,0.016531,0.759848
1762203445.315445,1.750808,1.314565,1.478580,-0.015510,0.071371,-2.333091,-0.513182,0.763476,0.014072,0.000000,0.000000,0.000000,1.000000,0.927749,0.038240,0.759848
1762203445.348812,1.750808,1.314565,1.478580,-0.015510,0.071371,-2.333091,-0.513182,0.763476,0.014072,0.000000,0.000000,0.000000,1.000000,-1.000000,0.015578,0.759848
1762203445.382143,1.750808,1.314565,1.478580,-0.015510,0.071371,-2.333091,-0.513182,0.763476,0.014072,0.000000,0.000000,0.000000,1.000000,0.767894,0.036969,0.759848
1762203445.415466,1.808237,1.291685,1.479564,-0.015510,0.071371,-2.333091,-0.318152,0.789261,0.013534,0.000000,0.000000,0.000000,1.000000,-1.000000,0.012830,0.759848
1762203445.448780,1.855971,1.272669,1.480381,-0.038906,0.075719,-2.308370,-0.298545,0.796884,0.013534,0.000000,0.000000,0.000000,1.000000,0.316624,0.035333,0.759848
1762203445.482121,1.855971,1.272669,1.480381,-0.038906,0.075719,-2.308370,-0.298545,0.796884,0.013534,0.000000,0.000000,0.000000,1.000000,-1.000000,0.015487,0.759094
1762203445.515476,1.855971,1.272669,1.480381,-0.038906,0.075719,-2.308370,-0.298545,0.796884,0.013534,0.000000,0.000000,0.000000,1.000000,0.050989,0.034221,0.759741
1762203445.548792,1.906377,1.233470,1.480194,-0.038906,0.075719,-2.308370,-0.068341,0.890403,-0.002610,0.000000,0.000000,0.000000,1.000000,-1.000000,0.029784,0.759741
1762203445.582109,1.906377,1.233470,1.480194,-0.038906,0.075719,-2.308370,-0.068341,0.890403,-0.002610,0.000000,0.000000,0.000000,1.000000,-0.389832,0.025515,0.759741
1762203445.615451,1.958852,1.192662,1.480000,-0.059902,0.074980,-2.280910,-0.043868,0.891944,-0.002610,0.000000,0.000000,0.000000,1.000000,-1.000000,0.030240,0.758834
1762203445.648788,1.995905,1.163848,1.479863,-0.059902,0.074980,-2.280910,-0.043868,0.891944,-0.002610,0.000000,0.000000,0.000000,1.000000,-0.760903,0.025780,0.759613
1762203445.682151,1.995905,1.163848,1.479863,-0.059902,0.074980,-2.280910,-0.043868,0.891944,-0.002610,0.000000,0.000000,0.000000,1.000000,-1.000000,0.029116,0.759613
1762203445.715470,1.995905,1.163848,1.479863,-0.059902,0.074980,-2.280910,-0.043868,0.891944,-0.002610,0.000000,0.000000,0.000000,1.000000,-0.906514,0.025966,0.759613
1762203445.748791,2.047820,1.123475,1.479670,-0.059902,0.074980,-2.280910,-0.043868,0.891944,-0.002610,0.000000,0.000000,0.000000,1.000000,-1.000000,0.030631,0.759613
1762203445.782155,2.047820,1.123475,1.479670,-0.059902,0.074980,-2.280910,-0.043868,0.891944,-0.002610,0.000000,0.000000,0.000000,1.000000,-1.000000,0.026228,0.759613
1762203445.815517,2.087126,1.078829,1.480724,0.006615,0.073546,-2.255393,0.148520,0.895684,0.016083,0.000000,0.000000,0.000000,1.000000,-1.000000,0.011065,0.758703
1762203445.848808,2.124497,1.036381,1.481726,0.006615,0.073546,-2.255393,0.148520,0.895684,0.016083,0.000000,0.000000,0.000000,1.000000,-1.000000,0.035168,0.759484
1762203445.882125,2.124497,1.036381,1.481726,0.006615,0.073546,-2.255393,0.148520,0.895684,0.016083,0.000000,0.000000,0.000000,1.000000,-1.000000,0.010857,0.759484
1762203445.915574,2.124497,1.036381,1.481726,0.006615,0.073546,-2.255393,0.148520,0.895684,0.016083,0.000000,0.000000,0.000000,1.000000,-1.000000,0.033804,0.759484
1762203445.948888,2.156417,0.981366,1.483189,0.006615,0.073546,-2.255393,0.288400,0.765100,0.018806,0.000000,0.000000,0.000000,1.000000,-1.000000,-0.000264,0.759484
1762203445.982318,2.156417,0.981366,1.483189,0.006615,0.073546,-2.255393,0.288400,0.765100,0.018806,0.000000,0.000000,0.000000,1.000000,-1.000000,0.033324,0.759484
1762203446.015453,2.182170,0.936977,1.484369,0.070030,0.073911,-2.226976,0.310022,0.756596,0.018806,0.000000,0.000000,0.000000,1.000000,-1.000000,0.004651,0.758384
1762203446.048954,2.182170,0.936977,1.484369,0.070030,0.073911,-2.226976,0.310022,0.756596,0.018806,0.000000,0.000000,0.000000,1.000000,-1.000000,0.031718,0.759328
1762203446.082199,2.209179,0.890426,1.485607,0.070030,0.073911,-2.226976,0.310022,0.756596,0.018806,0.000000,0.000000,0.000000,1.000000,-1.000000,0.001712,0.759328
1762203446.115476,2.233240,0.848955,1.486710,0.070030,0.073911,-2.226976,0.310022,0.756596,0.018806,0.000000,0.000000,0.000000,1.000000,-1.000000,0.030033,0.759328
1762203446.148982,2.233240,0.848955,1.486710,0.070030,0.073911,-2.226976,0.310022,0.756596,0.018806,0.000000,0.000000,0.000000,1.000000,-1.000000,0.003064,0.759328
1762203446.182186,2.233240,0.848955,1.486710,0.070030,0.073911,-2.226976,0.310022,0.756596,0.018806,0.000000,0.000000,0.000000,1.000000,-1.000000,0.028531,0.759328
1762203446.215481,2.246576,0.796428,1.488733,0.089197,0.074136,-2.200714,0.483646,0.583331,0.028289,0.000000,0.000000,0.000000,0.426169,-1.000000,-0.015563,0.758221
1762203446.248940,2.246576,0.796428,1.488733,0.089197,0.074136,-2.200714,0.483646,0.583331,0.028289,0.000000,0.000000,0.000000,1.000000,-1.000000,0.031039,0.759172
1762203446.282171,2.258871,0.748001,1.490598,0.089197,0.074136,-2.200714,0.483646,0.583331,0.028289,0.000000,0.000000,0.000000,0.542587,-1.000000,-0.014259,0.759172
1762203446.315486,2.270950,0.700427,1.492431,0.089197,0.074136,-2.200714,0.483646,0.583331,0.028289,0.000000,0.000000,0.000000,1.000000,-1.000000,0.028500,0.759172
1762203446.348818,2.270950,0.700427,1.492431,0.089197,0.074136,-2.200714,0.483646,0.583331,0.028289,0.000000,0.000000,0.000000,0.485463,-1.000000,-0.016003,0.759172
1762203446.382176,2.270950,0.700427,1.492431,0.089197,0.074136,-2.200714,0.483646,0.583331,0.028289,0.000000,0.000000,0.000000,1.000000,-1.000000,0.026005,0.759172
1762203446.415515,2.266557,0.645314,1.494186,0.089197,0.074136,-2.200714,0.664113,0.407523,0.024737,0.000000,0.000000,0.000000,-0.302055,-1.000000,-0.018665,0.759172
1762203446.448822,2.266557,0.645314,1.494186,0.089197,0.074136,-2.200714,0.664113,0.407523,0.024737,0.000000,0.000000,0.000000,1.000000,-1.000000,0.021645,0.759172
1762203446.482130,2.261683,0.584157,1.496134,0.095418,0.066708,-2.174473,0.674577,0.389958,0.024737,0.000000,0.000000,0.000000,1.000000,-1.000000,0.021645,0.759172
1762203446.515512,2.261683,0.584157,1.496134,0.095418,0.066708,-2.174473,0.674577,0.389958,0.024737,0.000000,0.000000,0.000000,-0.912475,-1.000000,-0.025721,0.757979
1762203446.548828,2.244919,0.543084,1.497007,0.095418,0.066708,-2.174473,0.765574,0.168118,0.015426,0.000000,0.000000,0.000000,-0.365569,-1.000000,-0.007391,0.759003
1762203446.582141,2.244919,0.543084,1.497007,0.095418,0.066708,-2.174473,0.765574,0.168118,0.015426,0.000000,0.000000,0.000000,1.000000,-1.000000,0.012636,0.759003
1762203446.615420,2.221914,0.486718,1.498205,0.095831,0.026770,-2.145856,0.770071,0.146144,0.015426,0.000000,0.000000,0.000000,1.000000,-1.000000,0.012636,0.759003
1762203446.648750,2.221914,0.486718,1.498205,0.095831,0.026770,-2.145856,0.770071,0.146144,0.015426,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.016495,0.757591
1762203446.682081,2.205634,0.446831,1.499053,0.095831,0.026770,-2.145856,0.770071,0.146144,0.015426,0.000000,0.000000,0.000000,-0.703690,-1.000000,-0.009603,0.758803
1762203446.715455,2.205634,0.446831,1.499053,0.095831,0.026770,-2.145856,0.770071,0.146144,0.015426,0.000000,0.000000,0.000000,1.000000,-1.000000,0.009851,0.758803
1762203446.748764,2.185814,0.398272,1.500085,0.095831,0.026770,-2.145856,0.770071,0.146144,0.015426,0.000000,0.000000,0.000000,1.000000,-1.000000,0.009851,0.758803
1762203446.782108,2.185814,0.398272,1.500085,0.095831,0.026770,-2.145856,0.770071,0.146144,0.015426,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.015189,0.758803
1762203446.815458,2.155863,0.355563,1.501785,0.090613,-0.002815,-2.116801,0.695870,-0.045706,0.022722,0.000000,0.000000,0.000000,1.000000,-1.000000,0.008445,0.758803
1762203446.848808,2.155863,0.355563,1.501785,0.090613,-0.002815,-2.116801,0.695870,-0.045706,0.022722,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.028770,0.757242
1762203446.882122,2.131581,0.320939,1.503163,0.090613,-0.002815,-2.116801,0.695870,-0.045706,0.022722,0.000000,0.000000,0.000000,0.411786,-1.000000,0.010180,0.758582
1762203446.915454,2.113884,0.295703,1.504167,0.090613,-0.002815,-2.116801,0.695870,-0.045706,0.022722,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.023277,0.758582
1762203446.948808,2.113884,0.295703,1.504167,0.090613,-0.002815,-2.116801,0.695870,-0.045706,0.022722,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.016123,0.758582
1762203446.982104,2.113884,0.295703,1.504167,0.090613,-0.002815,-2.116801,0.695870,-0.045706,0.022722,0.000000,0.000000,0.000000,0.217503,-1.000000,0.006936,0.758582
1762203447.015455,2.068684,0.254315,1.503802,0.090884,-0.068110,-2.090695,0.651473,-0.208325,-0.004068,0.000000,0.000000,0.000000,0.217503,-1.000000,0.006936,0.758582
1762203447.048779,2.068684,0.254315,1.503802,0.090884,-0.068110,-2.090695,0.651473,-0.208325,-0.004068,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000936,0.757056
1762203447.082084,2.035152,0.223611,1.503532,0.090884,-0.068110,-2.090695,0.651473,-0.208325,-0.004068,0.000000,0.000000,0.000000,-0.440212,-1.000000,-0.007435,0.758366
1762203447.115469,2.035152,0.223611,1.503532,0.090884,-0.068110,-2.090695,0.651473,-0.208325,-0.004068,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.000869,0.758366
1762203447.148781,1.994875,0.199716,1.505892,0.090884,-0.068110,-2.090695,0.549492,-0.311295,0.031828,0.000000,0.000000,0.000000,-0.545393,-1.000000,-0.007067,0.758366
1762203447.182117,1.994875,0.199716,1.505892,0.090884,-0.068110,-2.090695,0.549492,-0.311295,0.031828,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.044405,0.758366
1762203447.215601,1.964177,0.181503,1.507691,0.092848,-0.047238,-2.063435,0.540803,-0.326157,0.031828,0.000000,0.000000,0.000000,-0.943984,-1.000000,0.009641,0.758366
1762203447.248790,1.943142,0.169023,1.508924,0.092848,-0.047238,-2.063435,0.540803,-0.326157,0.031828,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.033964,0.756646
1762203447.282196,1.943142,0.169023,1.508924,0.092848,-0.047238,-2.063435,0.540803,-0.326157,0.031828,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.022867,0.758122
1762203447.315447,1.943142,0.169023,1.508924,0.092848,-0.047238,-2.063435,0.540803,-0.326157,0.031828,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.005513,0.758122
1762203447.348742,1.886473,0.135403,1.512244,0.092848,-0.047238,-2.063435,0.540803,-0.326157,0.031828,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.075323,0.758122
1762203447.382065,1.863340,0.129546,1.510376,0.092848,-0.047238,-2.063435,0.423474,-0.463199,-0.049148,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.001484,0.758122
1762203447.415454,1.863340,0.129546,1.510376,0.092848,-0.047238,-2.063435,0.423474,-0.463199,-0.049148,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.041402,0.758122
1762203447.448791,1.828785,0.120796,1.507584,0.090923,-0.077187,-2.037091,0.411126,-0.474193,-0.049148,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.026377,0.756319
1762203447.482145,1.828785,0.120796,1.507584,0.090923,-0.077187,-2.037091,0.411126,-0.474193,-0.049148,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.037602,0.757867
1762203447.515457,1.790343,0.111063,1.504479,0.090923,-0.077187,-2.037091,0.411126,-0.474193,-0.049148,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.037748,0.757867
1762203447.548782,1.790343,0.111063,1.504479,0.090923,-0.077187,-2.037091,0.411126,-0.474193,-0.049148,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.033374,0.757867
1762203447.582130,1.743397,0.116403,1.505528,0.090923,-0.077187,-2.037091,0.226532,-0.614782,0.014548,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.023474,0.757867
1762203447.615479,1.743397,0.116403,1.505528,0.090923,-0.077187,-2.037091,0.226532,-0.614782,0.014548,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000547,0.757867
1762203447.648897,1.743397,0.116403,1.505528,0.090923,-0.077187,-2.037091,0.226532,-0.614782,0.014548,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000547,0.757867
1762203447.682091,1.679814,0.123635,1.506949,0.091125,-0.089700,-2.009860,0.209709,-0.620722,0.014548,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.034055,0.755842
1762203447.715442,1.659159,0.125984,1.507410,0.091125,-0.089700,-2.009860,0.209709,-0.620722,0.014548,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.012576,0.757581
1762203447.748923,1.659159,0.125984,1.507410,0.091125,-0.089700,-2.009860,0.209709,-0.620722,0.014548,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.002016,0.757581
1762203447.782115,1.611004,0.145695,1.507190,0.091125,-0.089700,-2.009860,0.036813,-0.727677,-0.003081,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.006448,0.757581
1762203447.815632,1.611004,0.145695,1.507190,0.091125,-0.089700,-2.009860,0.036813,-0.727677,-0.003081,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.011500,0.757581
1762203447.848794,1.554320,0.168897,1.506931,0.089313,-0.092225,-1.983561,0.017665,-0.728394,-0.003081,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.011500,0.757581
1762203447.882078,1.554320,0.168897,1.506931,0.089313,-0.092225,-1.983561,0.017665,-0.728394,-0.003081,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.005201,0.755465
1762203447.915494,1.521509,0.182327,1.506781,0.089313,-0.092225,-1.983561,0.017665,-0.728394,-0.003081,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.007508,0.757282
1762203447.948751,1.521509,0.182327,1.506781,0.089313,-0.092225,-1.983561,0.017665,-0.728394,-0.003081,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.010943,0.757282
1762203447.982128,1.479017,0.208849,1.505893,0.089313,-0.092225,-1.983561,-0.118919,-0.813085,-0.014582,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.004211,0.757282
1762203448.015458,1.479017,0.208849,1.505893,0.089313,-0.092225,-1.983561,-0.118919,-0.813085,-0.014582,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.016116,0.757282
1762203448.048768,1.434723,0.236495,1.504966,0.088370,-0.090938,-1.956730,-0.140689,-0.809602,-0.014582,0.000000,0.000000,0.000000,-1.000000,-0.489094,0.006396,0.754947
1762203448.082124,1.434723,0.236495,1.504966,0.088370,-0.090938,-1.956730,-0.140689,-0.809602,-0.014582,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.014854,0.756951
1762203448.115548,1.382100,0.269340,1.503865,0.088370,-0.090938,-1.956730,-0.140689,-0.809602,-0.014582,0.000000,0.000000,0.000000,-1.000000,0.413947,0.011840,0.756951
1762203448.148813,1.382100,0.269340,1.503865,0.088370,-0.090938,-1.956730,-0.140689,-0.809602,-0.014582,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.013355,0.756951
1762203448.182135,1.338514,0.304470,1.503822,0.088370,-0.090938,-1.956730,-0.263990,-0.876810,-0.000711,0.000000,0.000000,0.000000,-1.000000,0.452682,-0.004603,0.756951
1762203448.215567,1.338514,0.304470,1.503822,0.088370,-0.090938,-1.956730,-0.263990,-0.876810,-0.000711,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.005598,0.756951
1762203448.248865,1.290623,0.343070,1.503774,0.087296,-0.090961,-1.929698,-0.287593,-0.869354,-0.000711,0.000000,0.000000,0.000000,-1.000000,1.000000,-0.004437,0.754400
